sense ID	lemma	variant	POS	comment
630708	kancelaria papieska	1	2	##K: specj. ##D: urząd w Kurii Rzymskiej. {##L: http://pl.wikipedia.org/wiki/Kancelaria_Apostolska} <##nDD>
630778	grupa biologiczna	1	2	##K: specj. ##D: skupisko drzew, które tworzy wyraźnie oddzieloną całość w strukturze lasu. <##nDD>
630789	potencjał pola elektrycznego	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Potencja%C5%82_elektryczny} <##nDD>
630856	achalazja przełyku	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Achalazja} <##nDD>
631030	liczba porządkowa	2	2	##K: og. ##D: liczba wskazująca kolejną pozycję jakiegoś elementu. [##P: Lista zawierała klikadziesiąt nazwisk, zapisanych w tabeli wg kolejności: liczba porządkowa, nazwisko, adres, dodatkowe uwagi.] <##nDD>
631105	tkanka mezenchymatyczna	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Mezenchyma} <##nDD>
631157	idiopatyczne pozaotrzewnowe zwłóknienie	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Choroba_Ormonda} <##nDD>
631217	liczba parzysta	1	2	##K: og. ##D: liczba całkowita podzielna przez 2. <##nDD>
631394	metamorfizm retrogresywny	1	2	##K: specj. ##D: jest to proces geologiczny polegający na zmniejszeniu się stopnia przeobrażenia skał pod wpływem zmiany działających na nie ciśnienia i temperatury; proces ten jest związany z wynoszeniem skał silnie zmetamorfizowanych z dużych głębokości do miejsc położonych bliżej powierzchni ziemi. {##L: http://pl.wikipedia.org/wiki/Metamorfizm_retrogresywny} <##nDD>
631405	residuum zwietrzelinowe	1	2	##K: specj. ##D: pozostałość po zwietrzeniu skały macierzystej, która nie została wymyta przez wodę lub przetransportowana przez wiatr. {##L: http://pl.wikipedia.org/wiki/Eluwium} <##nDD>
631569	wieczne nieoddanie	1	2	##K: pot. ##D: o pożyczaniu - na bardzo długo, bez spodziewania się zwrotu. <##nDD>
631619	intruzja klastyczna	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/%C5%BBy%C5%82a_klastyczna} <##nDD>
631825	przezskórna cholangiografia przezwątrobowa	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Przezsk%C3%B3rna_cholangiografia_przezw%C4%85trobowa} <##nDD>
631982	hydrologia źródeł	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Krenologia} <##nDD>
632556	platforma proterozoiczna	1	2	##K: specj. ##D: część płyty kontynentalnej, której fundament został uformowany w prekambrze, i jest tworzony przez skały wulkaniczne i metamorficzne. {##L: http://pl.wikipedia.org/wiki/Platforma_prekambryjska} <##nDD>
632560	płyta litosferyczna	1	2	##K: specj. ##D: największa jednostka budująca litosferę w ramach teorii tektoniki płyt. {##L: http://pl.wikipedia.org/wiki/P%C5%82yta_tektoniczna} <##nDD>
632682	miernik konduktancji	1	2	##K: specj. ##D: przyrząd stosowany do pomiaru przewodnictwa roztworów elektrolitów. {##L: http://pl.wikipedia.org/wiki/Konduktometr} <##nDD>
632689	nadmierna senność	1	2	##K: specj. ##D: zaburzenie snu, przejawiające się wzmożoną sennością i wydłużeniem dobowego czasu snu. {##L: http://pl.wikipedia.org/wiki/Hipersomnia} <##nDD> 
632809	wiersz stroficzny	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Wiersz_stroficzny} <##nDD>
632823	podwójna ósemka	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Podw%C3%B3jna_%C3%B3semka} <##s> <##nDD>
632826	przyrząd asekuracyjny	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Przyrz%C4%85d_asekuracyjny} <##s> <##nDD>
633104	układ narządów	1	2	##K: og. ##D: zespół połączonych funkcjonalnie narządów wyspecjalizowanych w wykonywaniu skomplikowanych czynności fizjologicznych koniecznych dla zachowania homeostazy. {##L: http://pl.wikipedia.org/wiki/Uk%C5%82ad_narz%C4%85d%C3%B3w} <##nDD> <##REF: EPWN>
633105	system organów	1	2	##K: specj. ##D: zespół połączonych funkcjonalnie narządów wyspecjalizowanych w wykonywaniu skomplikowanych czynności fizjologicznych koniecznych dla zachowania homeostazy. {##L: http://pl.wikipedia.org/wiki/Uk%C5%82ad_narz%C4%85d%C3%B3w} <##nDD>
633107	przewód chłonny prawy	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Przew%C3%B3d_ch%C5%82onny_prawy} <##nDD>
633117	migdałek podniebienny	1	2	##K: specj. ##D: elipsoidalne skupienie tkanki limfatycznej mające ok. 2 cm długości i ok. 1 cm szerokości, skierowane długą osią ku tyłowi i dołowi; spoczywają we wgłębieniu gardzieli z prawej i lewej strony między oboma łukami podniebiennymi. [##P: Wraz z migdałkiem językowym migdałki podniebienne wchodzą w skład tzw. pierścienia gardłowego Waldeyera, tworząc wzdłuż cieśni gardzieli dolne półkole wokół drogi pokarmowej.] <##nDD>
633180	karambol 3-bandowy	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Karambol_3-bandowy} <##nDD> ##A1: 0
633243	kuter rakietowy	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Kuter_rakietowy} <##nDD> <##DD> <##REF: LEKS-NAUK-TECH>
633244	kuter trałowy	1	2	##K: specj. ##D: mały okręt przeznaczony do oczyszczania akwenów morskich z min morskich za pomocą holowanych trałów (trałowania), a także do zadań pomocniczych, mniejszy od trałowca. [##W: Wyporność kutrów trałowych wynosi od ok. 20 do 100 ton, lecz klasyfikowane tak są też jednostki większe.] {##L: http://pl.wikipedia.org/wiki/Kuter_tra%C5%82owy} <##nDD> <##DD> <##REF: LEKS-NAUK-TECH>
633246	kuter zwalczania okrętów podwodnych	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Kuter_zwalczania_okr%C4%99t%C3%B3w_podwodnych} <##s> <##nDD>
633247	kuter przeciwpodwodny	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Kuter_zwalczania_okr%C4%99t%C3%B3w_podwodnych} <##nDD>
633249	okręt artyleryjski	1	2	##K: og. ##D: okręt, którego podstawowym przeznaczeniem jest zwalczanie okrętów i celów lądowych lub powietrznych za pomocą artylerii okrętowej. [##W: Od XIX wieku okręty artyleryjskie były podstawowym rodzajem okrętów, rozstrzygającym w bitwach morskich i stanowiącym o sile morskiej państwa.] <##nDD>
633263	klapa bezpieczeństwa	1	2	##K: og. {##L: http://pl.wikipedia.org/wiki/Zaw%C3%B3r_bezpiecze%C5%84stwa} <##nDD>
633298	hamulec cięgnowy	1	2	##K: specj. ##D: hamulec taśmowy - hamulec, w którym elementem hamującym jest taśma cierna zaciskana na bębnie sztywno połączonym z hamowaną osią. [##P: Hamulce cięgnowe odznaczają się dużą skutecznością hamowania.] {##L: http://pl.wikipedia.org/wiki/Hamulec_ta%C5%9Bmowy} <##nDD>
633339	klucz do kostek	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Jebade%C5%82ko} <##s> <##nDD>
633347	więzozrost włóknisty	1	2	##K: specj. ##D: rodzaj więzozrostu, utworzonego przez włókna klejodajne. <##nDD>
633352	namiot ścianowy	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Namiot_%C5%9Bcianowy} <##nDD>
633353	więzozrost sprężysty	1	2	##K: specj. ##D: więzozrost utworzony przez włókna o właściwościach sprężystych i elastycznych. <##nDD>
633366	ring bokserski	1	2	##K: og. {##L: http://pl.wikipedia.org/wiki/Ring_bokserski} <##s> <##nDD>
633384	odwrócony daszek	1	2	##K: og. ##D: symbol diakrytyczny używany do spółgłosek i samogłosek - kształt ma taki sam jak cyrkumfleks, ale jest skierowany podobnie jak brewis. {##L: http://pl.wikipedia.org/wiki/Haczek} <##nDD>
642881	stosunek cywilnoprawny	1	2	##K: specj. ##D: stosunek prawny regulowany normami prawa cywilnego. {##L: http://pl.wikipedia.org/wiki/Stosunek_cywilnoprawny} <##DS> <##nDD> 
640503	portal społecznościowy	1	2	##K: og. ##D: strona internetowa z różnymi funkcjami, służąca głównie komunikowaniu się jej użytkowników. [##P: Od pewnego czasu Facebook jest najpopularniejszym portalem społecznościowym także w Polsce.] <##nDD>
634654	funkcja borelowska	1	2	##K: specj. ##D: funkcja, w której dziedzinie i przeciwdziedzinie znajdują się zdefiniowane zbiory borelowskie i dla której przeciwobrazem dowolnego zbioru borelowskiego jest zbiór borelowski. <##nDD>
634888	cywilizacja minojska	1	2	##K: og. {##L: http://pl.wikipedia.org/wiki/Kultura_minojska} <##nDD>
635465	wywiad chorobowy	1	2	##K: og. ##D: w medycynie: podstawowa czynność w procesie diagnostycznym, która polega na zebraniu od pacjenta informacji o jego stanie zdrowia, trybie życia, środowisku. {##L: http://pl.wikipedia.org/wiki/Anamneza_(medycyna)} <##nDD>
635532	martwica skrzepowa	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Martwica_skrzepowa} <##nDD> ##A1: 0 ##A2: 0
635590	lud fikcyjny	1	2	lud wymyślony przez twórcę (pisarza, artystę, reżysera), nierzeczywisty <##nDD> 
635828	harmonia pedałowa	1	2	##K: og. {##L: http://pl.wikipedia.org/wiki/Harmonia_peda%C5%82owa} <##nDD>
635837	kruszarka kołowa	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Kruszarka_kołowa} <##nDD>
635851	związek chelatowy	1	2	##K: specj. ##D: związek kompleksowy, w którym organiczny ligand łączy się z jonem centralnym za pomocą więcej niż jednego wiązania koordynacyjnego. [##P: Związki chelatowe charakteryzują się wysoką trwałością termodynamiczną i kinetyczną, co jest skutkiem utworzenia tak zwanego pierścienia chelatowego – cyklicznego fragmentu, którego jednym z elementów jest koordynowany atom metalu.] <##nDD> 
636126	miasto satelickie	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Miasto_satelickie} <##nDD>
636199	źródło termalne	1	2	##K: książk. ##D: źródło, z którego wypływa woda termalna o temperaturze wyższej o co najmniej 5°C od średniej rocznej temperatury powietrza na danym obszarze (według klasyfikacji hydrogeologicznej) lub wyższej niż 20°C (według klasyfikacji balneologicznej). [##W:  Źródło Torkoš o temperaturze wody 68,2 °C (341,4 K), której wiek ocenia się na 26 000 – 28 000 lat, jest uważane za najcieplejsze źródło termalne Słowacji.] {##L: http://pl.wikipedia.org/wiki/%C5%B9r%C3%B3d%C5%82o_termalne} <##nDD> 
636212	okręg przemysłowy	1	2	##K: og. 
##D: skupisko wielu ośrodków i zakładów przemysłowych na silnie zurbanizowanych terenach.
{##L: http://pl.wikipedia.org/wiki/Okr%C4%99g_przemys%C5%82owy}
<##nDD>
636647	płyta analogowa	1	2	##K: og. {##L: http://pl.wikipedia.org/wiki/P%C5%82yta_analogowa} <##nDD>
636648	fotografia tradycyjna	1	2	##K: og. {##L: http://pl.wikipedia.org/wiki/Fotografia_tradycyjna} <##nDD> 
636649	fotografia analogowa	1	2	##K: og. {##L: http://pl.wikipedia.org/wiki/Fotografia_tradycyjna} <##nDD> 
636659	babka marmurkowa	1	2	##K: og. ##D: rodzaj babki - ciasta. <##s> <##nDD> 
636746	baza społeczna	1	2	##K: specj. ##D: w marksizmie: stosunki produkcji tworzące podstwę ekonomiczną społeczeństwa. {##L: http://pl.wikipedia.org/wiki/Baza_%28marksizm%29} <##nDD>
636863	kolumna rektyfikacyjna	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Kolumna_rektyfikacyjna} <##nDD>
636864	kolumna destylacyjna	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Kolumna_rektyfikacyjna} <##nDD>
636940	aparat analogowy	1	2	##K: og. {##L: http://pl.wikipedia.org/wiki/Analogowy_aparat_fotograficzny} <##nDD> 
636992	mieszkanie kwaterunkowe	1	2	##K: og. ##D: mieszkanie będące własnością gminy, przydzielane przez urząd. [##P: Nie podoba ci się mieszkanie kwaterunkowe? A co ty myślałeś, że gmina da Ci przestronny apartament w centrum miasta?] {##L: } <##nDD>
636993	mieszkanie komunalne	1	2	##K: og. ##D: mieszkanie będące własnością gminy i przydzielane osobom o nie wnioskującym jako specyficzna forma pomocy społecznej. [##W: W Polsce mieszkania komunalne były wielokrotnie przedmiotem przestępstw korupcyjnych, w których urzędnicy pobierali łapówki za przyspieszenie przydziału "poza kolejką".] {##L: } <##nDD>
637054	kanalizacja deszczowa	1	2	##K: og. ##D: system kanałów odprowadzający nadmiar wody pochodzącej z opadów. {##L: http://pl.wikipedia.org/wiki/Kanalizacja_burzowa} <##nDD>
637055	kanalizacja burzowa	1	2	##K: og. ##D: system kanałów odprowadzający nadmiar wody pochodzącej z opadów. {##L: http://pl.wikipedia.org/wiki/Kanalizacja_burzowa} <##nDD>
637086	czuwanie modlitewne	1	2	##K: og. ##D: modlitewne spotkanie grupy lub wspólnoty prowadzone przez animatora, odbywające się zazwyczaj wieczorami; podczas czuwania członkowie grupy modlą się, adorują Najświętszy Sakrament, słuchają w konferencji. <##s> <##nDD>
637094	ksiądz dobrodziej	1	2	##K: książk. ##D: zwrot grzecznościowy używany w odniesieniu do księdza. <##nDD>
637202	chrzest żeglarski	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Chrzest_%C5%BCeglarski} <##nDD>
637282	kopyto drewniane	1	2	##K: specj. ##D: drewniany profil imitujący ludzką stopę, służący do formowania kształtu obówia. <##nDD>
637283	kopyto metalowe	1	2	##K: specj. ##D: metalowy profil, używany jako stelaż na but, podczas wbijania gwoździ w podeszwę. <##nDD>
637434	specyfikacja techniczna	1	2	##K: specj. ##D: zestaw cech technicznych i wymagań, jakie ma dane urządzenia, zapisywany najczęściej w dokumencie dołączonym do danego urządzenia lub programu. <##nDD>
637539	roztwór koloidalny	1	2	##K: specj. ##D: niejednorodna mieszanina, zwykle dwufazowa, tworząca układ dwóch substancji, w którym jedna z nich jest rozproszona w drugiej. [##P: Większość roztworów koloidalnych nazywana jest zolami, przy czym pojęcie zolu jest niejednoznaczne.] <##nDD> 
637543	wątek tkacki	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/W%C4%85tek_tkacki} <##nDD>
637577	respirator generujący podciśnienie	1	2	##K: specj. ##D: formalna nazwa żelaznego płuca - urządzenia umożliwiającego oddychanie w sytuacji gdy mięśnie oddechowe są niewydolne. {##L: http://pl.wikipedia.org/wiki/%C5%BBelazne_p%C5%82uco} <##nDD>
637599	egzamin maturalny	1	2	##K: og. {##L: http://pl.wikipedia.org/wiki/Egzamin_maturalny} <##nDD> 
637716	sonda internetowa	1	2	##K: og. ##D: jeden z interaktywnych elementów stron WWW; ma formę prostej ankiety z pojedynczym pytaniem oraz dwoma (i więcej) możliwymi odpowiedziami (często bardzo lakonicznymi). [##W: Po zagłosowaniu odwiedzający serwis może najczęściej od razu zobaczyć dotychczasowe wyniki sondy internetowej (podane liczbowo lub procentowo).] {##L: http://pl.wikipedia.org/wiki/Sonda_(www)} <##nDD>
637812	membrana półprzepuszczalna	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Membrana_p%C3%B3%C5%82przepuszczalna} <##nDD> 
637844	okręt balonowy	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Okr%C4%99t_balonowy} <##nDD>
637848	balon obserwacyjny	1	2	##K: og. {##L: http://pl.wikipedia.org/wiki/Balon_obserwacyjny} <##nDD> 
637873	remiza strażacka	1	2	##K: og. {##L: http://pl.wikipedia.org/wiki/Remiza_stra%C5%BCacka} <##s> <##nDD>
637926	tkanka korkotwórcza	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Tkanka_korkotw%C3%B3rcza} <##nDD>
637992	chleb sodowy	1	2	##K: og. {##L: http://pl.wikipedia.org/wiki/Chleb_sodowy} <##nDD>
638052	siła naciągu	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Si%C5%82a_naci%C4%85gu} <##nDD>
638063	zawór elektromagnetyczny	1	2	##K: og. {##L: http://pl.wikipedia.org/wiki/Zaw%C3%B3r_elektromagnetyczny} <##DD> <##nDD>
638081	węglik spiekany	1	2	##K: specj. ##D: materiał narzędziowy uzyskany metodami metalurgii proszkowej z węglików metali, na przykład wolframu, tytanu, rzadziej tantalu, niobu, cyrkonu lub chromu. {##L: http://pl.wikipedia.org/wiki/W%C4%99glik_spiekany} <##nDD> 
638240	maszt radiowy	1	2	##K: og. {##L: http://pl.wikipedia.org/wiki/Maszt_radiowy} <##nDD>
638241	maszt pomiarowy	1	2	##K: og. {##L: http://pl.wikipedia.org/wiki/Maszt_pomiarowy} <##nDD>
638281	nożyce gilotynowe	1	2	 ##K: og. {##L: http://pl.wikipedia.org/wiki/No%C5%BCyce_gilotynowe} <##nDD> 
638357	elektrofon elektroniczny	2	2	##K: specj. ##D: instrument muzyczny, w którym dźwięk powstaje w drodze syntezy i dociera do słuchacza przez przetwornik elektroakustyczny. [##P: Elektrofon elektroniczny to instrument, w którym drgania wytwarzane są na drodze czysto elektrycznej, np. syntezator, sampler.] <##nDD> 
638358	elektrofon elektromechaniczny	1	2	##K: specj. ##D: instrument muzyczny należący do elektrofonów, w którym dźwięk tworzony jest przez układ elektromechaniczny. <##nDD>
638376	jądro kometarne	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/J%C4%85dro_kometarne} <##nDD>
638393	rozrusznik silnika spalinowego	1	2	##K: specj. ##D: urządzenie do uruchamiania silnika spalinowego. {##L: http://pl.wikipedia.org/wiki/Rozrusznik_silnika_spalinowego} <##nDD>
638544	puszka elektroinstalacyjna	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Puszka_elektroinstalacyjna} <##nDD>
638587	gospodarstwo agroturystyczne	1	2	##K: og. {##L: http://pl.wikipedia.org/wiki/Gospodarstwo_agroturystyczne} <##s> <##nDD>
638611	energia termiczna	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Energia_termiczna} <##nDD>
638616	energia oddziaływania	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Energia_oddzia%C5%82ywania} <##nDD>
638619	energia adsorpcji	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Energia_adsorpcji} <##nDD>
638622	energia elektrostatyczna	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Energia_elektrostatyczna} <##nDD>
638626	publikacja naukowa	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Publikacja_naukowa} <##s> <##nDD> 
638782	plac budowy	1	2	##K: og. {##L: http://pl.wikipedia.org/wiki/Plac_budowy} <##nDD>
638836	sól nieorganiczna	1	2	##K: specj. ##D: nieorganiczny związek chemiczny o budowie soli. <##nDD>
638845	nieorganiczny chlorek kwasowy	1	2	##K: specj. ##D: chlorek kwasowy kwasu nieorganicznego: związek, w którym grupę -OH zastąpiono atomem chloru. <##nDD>
638853	dzień dzisiejszy	1	2	##K: nienorm. ##D: dzień, który jest dzisiaj; określenie używane w żargonie urzędniczym, w ogólnej polszczyźnie uznane za niepoprawne. [##P: Posiedzenie Zarządu Gminy odbyło się w dniu dzisiejszym.] <##nDD>
638857	obrona narodowa	1	2	##K: książk. ##D: zespół środków danego państwa, służących zapobieganiu i przeciwdziałaniu zagrożeniom, mogącym godzić w bezpieczeństwo narodowe. {##L: http://pl.wikipedia.org/wiki/Obrona_narodowa} <##nDD>
638858	spółdzielnia mieszkaniowa	1	2	##K: og. ##D: podmiot gospodarczy zaspokajający potrzeby mieszkaniowe jego członków przez dostarczanie im samodzielnych lokali mieszkalnych lub domów jednorodzinnych, a także lokali o innym przeznaczeniu. {##L: http://pl.wikipedia.org/wiki/Sp%C3%B3%C5%82dzielnia_mieszkaniowa} <##s> <##nDD>
638870	język obcy	1	2	##K: og. ##D: język nieużywany w danym kraju lub na danym terenie, nabyty najczęściej w procesie świadomego uczenia się. {##L: http://pl.wikipedia.org/wiki/J%C4%99zyk_obcy} <##nDD>
645805	zawiesina doustna	1	2	##K: specj. ##D: jedna z postaci leku - postać półpłynna, przyjmowana do ust. <##nDD>
638886	pług wirnikowy	1	2	##K: specj. ##D: pług odśnieżny, służący do usuwania zasp i odrzucania śniegu na odległość ok. 20 m od drogi; pług wirnikowy nie jest używany na terenie zabudowanym. <##nDD>
638888	gospodarka wodna	1	2	##K: specj. ##D: dział gospodarki obejmujący działania z zakresu planowania, rozwijania, dystrybuowania i zarządzania optymalnym zużyciem wody. <##nDD>
638891	paliwo ciekłe	1	2	##K: og. ##D: paliwo pochodzące najczęściej z przeróbki ropy naftowej, czasem także z węgla kamiennego i brunatnego, stosowane przede wszystkim do napędu silników spalinowych, w mniejszym stopniu do rozruchu kotłów parowych oraz do celów grzewczych i technologicznych. {##L: http://pl.wikipedia.org/wiki/Paliwo_ciek%C5%82e} <##nDD>
638893	agregat prądotwórczy	1	2	##K: specj. ##D: urządzenie elektroenergetyczne stanowiące samodzielne źródło prądu. [##P: Agregaty prądotwórcze są więc autonomicznymi zespołami do wytwarzania energii elektrycznej.] {##L: http://pl.wikipedia.org/wiki/Agregat_pr%C4%85dotw%C3%B3rczy} <##nDD> 
638894	napad rabunkowy	1	2	##K: og. ##D: napad, mający na celu bezprawne zabranie siłą czyjejś własności. <##nDD>
638904	organ kontroli	1	2	##K: og. ##D: zewnętrzny organ sprawujący kontrolę nad innymi jednostkami (państwowymi i prywatnymi). <##nDD>
638929	alergen wziewny	1	2	##K: og. ##D: antygen zewnątrzpochodny, który po wprowadzeniu do ustroju przez uszkodzony nabłonek oddechowy wywołuje reakcję alergiczną; do alergenów wziewnych zaliczamy kurz i wszystko, co wchodzi w jego skład: szczątki roślin, roztocza, szczątki zwierząt). <##nDD>
638930	obraz olejny	1	2	##K: og. ##D: plastyczne dzieło sztuki wykonane farbami olejnymi. <##nDD>
638933	cerkiew prawosławna	2	2	##K: og. ##D: świątynia prawosławna lub Kościołów Wschodnich. [##P: 6 i 7 października w Radomiu odbędzie się jubileusz 170. rocznicy konsekracji cerkwi prawosławnej św. Mikołaja przez warszawskiego biskupa Antoniego Rafalskiego.] <##nDD> 
638934	wsparcie finansowe	1	2	##K: og. ##D: to, co ktoś otrzymuje w formie pieniężnej od państwa, jego organów, różnych organizacji i firm lub osób, na realizację projektów, przedsięwzięć, inwestycji. <##nDD>
